Ticker,Date,Open,High,Low,Close,Volume
BID,30-05-2024,40000,40083,39174,39421,2092022
BID,29-05-2024,40868,40868,40165,40165,1389049
BID,28-05-2024,40496,40661,40165,40579,1230902
BID,27-05-2024,40826,40826,40124,40413,763312
BID,24-05-2024,40992,41818,40083,40661,2444810
BID,23-05-2024,41157,41488,40826,40909,1789006
BID,22-05-2024,41736,42314,41116,41157,2428018
BID,21-05-2024,41322,41570,40826,41322,1794799
BID,20-05-2024,40992,41901,40909,40992,2192039
BID,17-05-2024,41033,41074,40661,40785,1518384
BID,16-05-2024,40620,41570,40537,40992,3447319
BID,15-05-2024,40041,40455,39959,40165,1393028
BID,14-05-2024,40331,40661,39711,39752,1948394
BID,13-05-2024,40661,40909,40083,40165,1663829
BID,10-05-2024,40992,41116,40455,40537,827739
BID,09-05-2024,41570,41570,40909,40909,970601
BID,08-05-2024,41405,41983,41157,41157,1057600
BID,07-05-2024,41818,42149,41322,41322,1069500
BID,06-05-2024,40744,41736,40744,41736,1192000
BID,03-05-2024,41033,41240,40496,40661,700800
BID,02-05-2024,40744,41074,40372,40661,1716600
BID,26-04-2024,40992,41405,40579,40661,774500
BID,25-04-2024,41116,41570,40744,40992,1053600
BID,24-04-2024,40868,41653,40785,41322,1652800
BID,23-04-2024,40661,41736,40083,40826,3043300
BID,22-04-2024,40331,41405,40331,41405,1298900
BID,19-04-2024,39587,40909,38926,39959,2170000
BID,17-04-2024,42066,42149,39669,39752,1973200
BID,16-04-2024,41074,42314,40868,41570,2349900
BID,15-04-2024,44050,45041,41074,41074,2541500
BID,12-04-2024,43802,45041,43636,44132,3374100
BID,11-04-2024,42562,44132,42397,43802,2276400
BID,10-04-2024,43636,43636,42893,42975,1238200
BID,09-04-2024,42231,43554,41983,43554,2201000
BID,08-04-2024,41488,42645,41322,41983,1454800
BID,05-04-2024,42066,42066,41488,41488,1758300
BID,04-04-2024,42810,42810,42149,42149,1093500
BID,03-04-2024,42975,43223,42149,42149,1850300
BID,02-04-2024,42893,43306,42562,42893,1576300
BID,01-04-2024,43140,43554,42727,43058,1387900
BID,29-03-2024,43967,43967,42975,43058,1813300
BID,28-03-2024,43967,44545,43388,43471,1358700
BID,27-03-2024,44050,44050,43388,43388,1629600
BID,26-03-2024,43802,44545,43802,43802,1409500
BID,25-03-2024,44793,45868,43554,43802,1289800
BID,22-03-2024,44050,46860,44050,44793,4361200
BID,21-03-2024,43967,44132,43636,43802,1884700
BID,20-03-2024,42645,43884,41736,43802,3132600
BID,19-03-2024,43058,43058,42149,42645,765300
BID,18-03-2024,42975,43636,41240,42975,1481000
BID,15-03-2024,42645,43636,42149,43140,1433700
BID,14-03-2024,44215,44215,42479,42727,1482400
BID,13-03-2024,43140,43471,42810,43471,1596500
BID,12-03-2024,41818,43058,41736,42975,1560100
BID,11-03-2024,42810,43306,41736,41736,1478700
BID,08-03-2024,44132,44132,40992,42231,2810700
BID,07-03-2024,44959,44959,43967,44050,2125200
BID,06-03-2024,44628,45289,44215,44959,1585300
BID,05-03-2024,44215,44959,43719,44959,1591400
BID,04-03-2024,44298,45041,43388,44215,2366400
BID,01-03-2024,44050,44876,43306,44215,1471100
BID,29-02-2024,44545,44628,43802,43802,1737300
BID,28-02-2024,43967,45289,43223,44545,2993100
BID,27-02-2024,44380,44628,43802,43802,2322700
BID,26-02-2024,43636,45041,42975,44298,2053000
BID,23-02-2024,41157,43967,40744,42975,7182900
BID,22-02-2024,41157,41240,40909,41116,1596200
BID,21-02-2024,41116,41157,40413,41116,1850900
BID,20-02-2024,40909,41488,40826,40826,1569300
BID,19-02-2024,40289,41570,39876,40744,3283300
BID,16-02-2024,40496,40496,39917,40124,1353000
BID,15-02-2024,40455,40702,40041,40455,1625600
BID,07-02-2024,40331,40537,40165,40455,1859200
BID,06-02-2024,40331,40331,39669,40331,1527400
BID,05-02-2024,38926,40826,38884,40207,2249900
BID,02-02-2024,39091,39256,38595,38760,1982800
BID,01-02-2024,39256,39628,38967,39050,1572600
BID,31-01-2024,40083,40331,39256,39421,1673600
BID,30-01-2024,40331,40413,39835,40041,1121300
BID,29-01-2024,40413,40661,40083,40248,984500
BID,26-01-2024,40000,40455,40000,40455,812400
BID,25-01-2024,40413,41116,40000,40000,1348900
BID,24-01-2024,40083,40661,40041,40413,1868700
BID,23-01-2024,40909,41157,40207,40826,2182200
BID,22-01-2024,41281,41488,40248,41157,2365400
BID,19-01-2024,39587,41198,39008,41198,3054000
BID,18-01-2024,38719,39545,38554,39256,2278300
BID,17-01-2024,38471,38843,38264,38719,1463000
BID,16-01-2024,38058,38802,38058,38760,1130700
BID,15-01-2024,38058,38843,38058,38512,1335700
BID,12-01-2024,37934,39008,37231,38017,3074500
BID,11-01-2024,39008,39050,38182,38430,3385600
BID,10-01-2024,38058,39504,38017,39174,2191800
BID,09-01-2024,38843,38843,38058,38058,1741100
BID,08-01-2024,37025,38430,36901,38347,1999000
BID,05-01-2024,36116,37149,36116,36777,1329800
BID,04-01-2024,36281,37190,36033,36074,3273200
BID,03-01-2024,35868,36446,35537,36198,1559300
BID,02-01-2024,35868,36033,35289,35537,1262000
BID,29-12-2023,35289,35868,34959,35868,919000
BID,28-12-2023,35537,35661,35289,35289,1414500
BID,27-12-2023,35372,35702,35372,35537,978900
